INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID
2015168475,27-Mar-15,27-Mar-15,28-Mar-15,543 N BRYANT ST,3135294,1689181,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2014362122,13-Jul-14,,13-Jul-14,2042 ARAPAHOE ST,3143416,1699248,6,611,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",five-points
2012320730,18-Jul-12,18-Jul-12,18-Jul-12,2777 S COLORADO BLVD,3157354,1667895,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
2014185907,12-Apr-14,13-Apr-14,13-Apr-14,4 S SANTA FE DR,3141171,1686159,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2012126398,27-Mar-12,28-Mar-12,28-Mar-12,111 S MADISON ST,3155710,1685564,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cherry-creek
2016103421,18-Feb-16,18-Feb-16,18-Feb-16,1640 E EVANS AVE,3149785,1672387,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",university
2012318881,17-Jul-12,17-Jul-12,17-Jul-12,970 S ONEIDA ST,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2014559250,21-Oct-14,21-Oct-14,21-Oct-14,8400 BLOCK E COLFAX AVE,3171475,1694928,2,223,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",east-colfax
201431559,19-Jan-14,19-Jan-14,19-Jan-14,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
201588565,14-Feb-15,14-Feb-15,14-Feb-15,800 PARK AVE,,,9,999,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
201314741,9-Jan-13,10-Jan-13,10-Jan-13,2324 E MLK BLVD,3152069,1702842,2,213,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",skyland
201250713,6-Feb-12,7-Feb-12,7-Feb-12,7801 E COLFAX AVE,3169510,1695148,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax
2015270723,11-May-15,,17-May-15,2020 S BROADWAY ST,3144349,1672869,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",platt-park
2015706945,5-Dec-15,,5-Dec-15,N TAMARAC ST / E COLFAX AVE,3170067,1695048,2,223,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",east-colfax
2016405843,28-Jun-16,28-Jun-16,28-Jun-16,1995 S BROADWAY ST,3144121,1673149,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2012166762,23-Apr-12,23-Apr-12,23-Apr-12,970 S ONEIDA ST,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
201688926,8-Feb-16,8-Feb-16,11-Feb-16,1755 S BROADWAY ST,3144171,1674691,3,313,2399,THEFT - OTHER,Larceny,"INDUSTRY",overland
2016810351,21-Dec-16,21-Dec-16,21-Dec-16,432 S BROADWAY ST,3144200,1683431,3,311,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",washington-park-west
2015188568,7-Apr-15,7-Apr-15,7-Apr-15,5110 N RACE ST,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015166508,27-Mar-15,27-Mar-15,27-Mar-15,1569 S COLORADO BLVD,3157183,1676049,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
201621833,7-Jan-16,,11-Jan-16,754 S BROADWAY ST,3144320,1681252,3,311,3562,DRUG - MARIJUANA POSSESS,Drug Offenses,"INDUSTRY",washington-park-west
2016212100,6-Apr-16,6-Apr-16,6-Apr-16,6359 E EVANS AVE,3164786,1672602,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2012560318,3-Dec-12,3-Dec-12,3-Dec-12,3182 W 8TH AVE,3132665,1690788,1,122,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",villa-park
20143809,3-Jan-14,3-Jan-14,3-Jan-14,4980 N JACKSON ST,3156644,1712023,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012105932,12-Mar-12,12-Mar-12,15-Mar-12,1660 E 40TH AVE,3149731,1706807,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2014403977,3-Aug-14,3-Aug-14,3-Aug-14,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
201220835,16-Jan-12,16-Jan-12,16-Jan-12,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016537093,9-Aug-16,,23-Aug-16,445 N FEDERAL BLVD,3133474,1688828,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",barnum
2015247779,5-May-15,5-May-15,5-May-15,777 N CANOSA CT,3134946,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2015705224,3-Dec-15,3-Dec-15,4-Dec-15,855 N HUMBOLDT ST,3149127,1691257,6,622,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",cheesman-park
2015741465,22-Dec-15,,22-Dec-15,735 W BAYAUD AVE,3141360,1685867,3,311,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",baker
2016646481,9-Oct-16,,9-Oct-16,2830 N HIGH ST,3150589,1701287,2,211,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",whittier
2012368470,13-Aug-12,13-Aug-12,13-Aug-12,1172 W VIRGINIA AVE,3140410,1682901,4,412,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",athmar-park
2012368470,13-Aug-12,13-Aug-12,13-Aug-12,1172 W VIRGINIA AVE,3140410,1682901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2012181513,1-May-12,2-May-12,2-May-12,2777 S COLORADO BLVD,3157354,1667895,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
2014563037,23-Oct-14,23-Oct-14,23-Oct-14,7289 E HAMPDEN AVE,3167907,1663479,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden
201655300,26-Jan-16,26-Jan-16,26-Jan-16,4801 W COLFAX AVE,3126822,1694938,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-colfax
2013617295,24-Dec-13,24-Dec-13,24-Dec-13,1705 N FEDERAL BLVD,3133375,1696309,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-colfax
2015561946,26-Sep-15,26-Sep-15,27-Sep-15,2645 S SANTA FE DR,3141468,1668820,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2013246203,1-Jun-13,1-Jun-13,1-Jun-13,1015 W EVANS AVE,3140803,1672548,4,422,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",college-view-south-platte
2014669859,18-Dec-14,,18-Dec-14,1555 CHAMPA ST,3142186,1697138,6,611,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cbd
201571370,6-Feb-15,6-Feb-15,6-Feb-15,2301 7TH ST,3136478,1699246,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",jefferson-park
2012127752,29-Mar-12,29-Mar-12,29-Mar-12,2291 S KALAMATH ST,3140449,1671192,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2015219242,17-Apr-15,,22-Apr-15,401 16TH ST,3143533,1696058,6,611,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",cbd
2014640742,3-Dec-14,3-Dec-14,3-Dec-14,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016585447,12-Sep-16,12-Sep-16,12-Sep-16,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016801990,17-Dec-16,17-Dec-16,17-Dec-16,3819 N QUENTIN ST,3184092,1705932,5,512,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",stapleton
2016611035,19-Sep-16,19-Sep-16,23-Sep-16,1178 S KALAMATH ST,3140643,1678536,4,422,2399,THEFT - OTHER,Larceny,"INDUSTRY",ruby-hill
2014443683,22-Aug-14,23-Aug-14,23-Aug-14,1325 S INCA ST,3141196,1677519,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2013507572,20-Oct-13,,21-Oct-13,8151 E COLFAX AVE,3170685,1695142,2,223,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",east-colfax
2013423947,5-Sep-13,5-Sep-13,5-Sep-13,2042 S BANNOCK ST,3143656,1672758,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014627117,24-Nov-14,25-Nov-14,25-Nov-14,8151 E COLFAX AVE,3170685,1695142,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax
2015185623,5-Apr-15,,5-Apr-15,1500 E COLFAX AVE,3149211,1694820,6,622,2399,THEFT - OTHER,Larceny,"INDUSTRY",cheesman-park
2016270384,1-May-16,1-May-16,1-May-16,4641 N CLAYTON ST,3153334,1709812,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,"NON-INDUSTRY",elyria-swansea
2012375040,16-Aug-12,16-Aug-12,16-Aug-12,2250 S ONEIDA ST,3166477,1671744,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",goldsmith
2012438961,21-Sep-12,21-Sep-12,21-Sep-12,1432 E 22ND AVE,3149025,1698231,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park-west
2014455327,28-Aug-14,29-Aug-14,29-Aug-14,840 S ONEIDA ST,3166806,1680719,3,321,2204,BURG/AUTO THEFT-RESD NO FORCE,Burglary,"NON-INDUSTRY",washington-virginia-vale
2015323968,10-Jun-15,10-Jun-15,11-Jun-15,2500 BLOCK CALIFORNIA ST,3146024,1699944,2,211,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",five-points
2014325855,25-Jun-14,,25-Jun-14,12365 E ALBROOK DR,3184321,1710705,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
20166002989,28-Mar-16,28-Mar-16,29-Mar-16,4800 N NOME ST,3181976,1711226,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montbello
20136007616,31-Jul-13,1-Aug-13,1-Aug-13,1367 N GRAPE ST,3161721,1694115,2,222,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",hale
2012120027,23-Mar-12,23-Mar-12,23-Mar-12,1237 N SHOSHONE ST,3137608,1693348,1,123,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",lincoln-park
201552803,27-Jan-15,27-Jan-15,27-Jan-15,2940 N NIAGARA ST,3165802,1701967,2,221,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",north-park-hill
2016492570,4-Aug-16,4-Aug-16,4-Aug-16,2255 S KALAMATH ST,3140478,1671429,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2013107846,7-Mar-13,7-Mar-13,7-Mar-13,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2014132168,15-Mar-14,,15-Mar-14,3307 N DAHLIA ST,3159593,1703459,2,221,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",northeast-park-hill
2015486334,14-Aug-15,16-Aug-15,24-Aug-15,2645 S SANTA FE DR,3141468,1668820,3,313,2399,THEFT - OTHER,Larceny,"INDUSTRY",overland
2012124878,26-Mar-12,27-Mar-12,27-Mar-12,3814 WALNUT ST,3148591,1705976,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2013597267,12-Dec-13,,12-Dec-13,111 S MADISON ST,3155710,1685564,3,312,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cherry-creek
20174380,3-Jan-17,3-Jan-17,3-Jan-17,2020 S BROADWAY ST,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
2014233790,7-May-14,8-May-14,8-May-14,4945 N PEARL ST,3146045,1711810,1,112,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",globeville
2016485312,31-Jul-16,1-Aug-16,1-Aug-16,3481 S FENTON ST,3123917,1663364,4,423,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",bear-valley
2012576145,13-Dec-12,13-Dec-12,13-Dec-12,5926 E COLFAX AVE,3163489,1694951,2,222,2399,THEFT - OTHER,Larceny,"INDUSTRY",montclair
2013628003,19-Nov-13,31-Dec-13,31-Dec-13,13400 E ALBROOK DR,3186238,1708675,5,512,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",montbello
2015519245,8-Sep-15,8-Sep-15,8-Sep-15,2020 S BROADWAY ST,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
2016233567,14-Apr-16,15-Apr-16,15-Apr-16,6666 E STAPLETON S DR,3165497,1708664,2,221,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",northeast-park-hill
2014558417,20-Oct-14,,20-Oct-14,4900 BLOCK N BLACKHAWK WAY,3187910,1711722,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
201239342,27-Jan-12,,29-Jan-12,1538 WAZEE ST,3140492,1698688,6,612,2399,THEFT - OTHER,Larceny,"INDUSTRY",union-station
201240886,30-Jan-12,30-Jan-12,30-Jan-12,3940 N HOLLY ST,3162441,1706598,2,221,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,"INDUSTRY",northeast-park-hill
2012261143,15-Jun-12,15-Jun-12,16-Jun-12,3950 N HOLLY ST,3162448,1706651,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
2016346720,3-Jun-16,,3-Jun-16,6359 E EVANS AVE,3164786,1672602,3,322,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",virginia-village
201563664,28-Jan-14,28-Jan-14,2-Feb-15,745 S BRYANT ST,3135510,1681267,4,412,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",athmar-park
2012561267,4-Dec-12,4-Dec-12,4-Dec-12,2647 W 38TH AVE,3134904,1705512,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2012184828,4-May-12,4-May-12,4-May-12,4101 E WESLEY AVE,3157833,1670764,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",university-hills
2015466541,15-Aug-15,15-Aug-15,15-Aug-15,16TH ST / BLAKE ST,3140818,1698657,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",union-station
2014188680,14-Apr-14,15-Apr-14,15-Apr-14,788 N VALLEJO ST,3136962,1690772,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2015168873,28-Mar-15,,28-Mar-15,1617 W 12TH AVE,3138204,1693133,1,123,5312,DISTURBING THE PEACE,All Other Crimes,"INDUSTRY",lincoln-park
201598053,19-Feb-15,,19-Feb-15,5141 N FRANKLIN ST,3148845,1712616,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",elyria-swansea
201223229,17-Jan-12,18-Jan-12,18-Jan-12,1529 N YORK ST,3151824,1695101,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park-west
2012161856,19-Apr-12,20-Apr-12,20-Apr-12,1500 E COLFAX AVE,3149211,1694820,6,622,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",cheesman-park
2012417600,8-Sep-12,8-Sep-12,8-Sep-12,1499 N BROADWAY ST,3144130,1694794,6,611,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",civic-center
2014164281,2-Apr-14,2-Apr-14,2-Apr-14,4095 N JACKSON ST,3156492,1707155,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014206969,24-Apr-14,24-Apr-14,24-Apr-14,6470 E HAMPDEN AVE,3164755,1662939,3,323,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",hampden-south
2014454832,29-Aug-14,29-Aug-14,29-Aug-14,4668 N GLENCOE ST,3161415,1709765,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
2015433441,31-Jul-15,,31-Jul-15,4975 N VASQUEZ BLVD,3155551,1711955,2,212,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",elyria-swansea
2012494156,18-Sep-12,18-Sep-12,23-Oct-12,18TH ST / LARIMER ST,3141987,1698858,6,612,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",union-station
2013133608,24-Mar-13,24-Mar-13,24-Mar-13,1133 S BANNOCK ST,3143409,1678844,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2012565390,6-Dec-12,6-Dec-12,6-Dec-12,4620 N PEORIA ST,3183815,1709739,5,512,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",montbello
2012193384,8-May-12,,8-May-12,2300 LAWRENCE ST,3144043,1700323,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",five-points
201228069,21-Jan-12,21-Jan-12,21-Jan-12,5526 N CRYSTAL WAY,3191252,1715041,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
2014164303,2-Apr-14,2-Apr-14,2-Apr-14,4620 N PEORIA ST,3183815,1709739,5,512,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello
2012171386,26-Apr-12,26-Apr-12,26-Apr-12,2511 17TH ST,3138243,1701952,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",highland
2012257625,14-Jun-12,14-Jun-12,14-Jun-12,3714 N JASON ST,3140770,1705153,1,113,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",highland
2015692242,27-Nov-15,,27-Nov-15,330 N FEDERAL BLVD,3133714,1688115,4,411,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",valverde
201299464,11-Mar-12,11-Mar-12,11-Mar-12,5101 E COLFAX AVE,3160761,1695051,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",south-park-hill
2013410970,29-Aug-13,29-Aug-13,29-Aug-13,2891 S UNIVERSITY BLVD,3152040,1667351,3,313,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",university
2013525593,31-Oct-13,31-Oct-13,31-Oct-13,4385 S BALSAM ST,3115466,1657073,4,423,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",marston
2014141328,15-Mar-14,19-Mar-14,19-Mar-14,1600 BLOCK S ACOMA ST,3143908,1675405,3,313,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",overland
2016246875,20-Apr-16,21-Apr-16,21-Apr-16,4500 N WASHINGTON ST,3146519,1708969,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
201278451,25-Feb-12,26-Feb-12,26-Feb-12,1568 S FEDERAL BLVD,3133861,1675958,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2014363601,13-Jul-14,14-Jul-14,14-Jul-14,2643 N ROSLYN ST,3168490,1700475,5,511,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",stapleton
2012199259,12-May-12,,12-May-12,4925 N FEDERAL BLVD,3133326,1711573,1,111,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",regis
2015155785,21-Mar-15,,21-Mar-15,3801 E 40TH AVE,3156781,1706981,2,212,1202,ROBBERY - BUSINESS,Robbery-Business,"NON-INDUSTRY",elyria-swansea
201358228,4-Feb-13,4-Feb-13,5-Feb-13,501 N RARITAN WAY,3137832,1689157,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2012268023,19-Jun-12,19-Jun-12,19-Jun-12,11975 E 40TH AVE,3182912,1707217,5,511,2399,THEFT - OTHER,Larceny,"INDUSTRY",stapleton
2014403663,2-Aug-14,3-Aug-14,3-Aug-14,1885 W DARTMOUTH AVE,3138182,1666392,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
201513275,8-Jan-15,8-Jan-15,8-Jan-15,11101 E 51ST AVE,3180205,1713549,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello
2015357248,26-Jun-15,,26-Jun-15,1233 W ALAMEDA AVE,3140030,1684375,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",valverde
2013186194,27-Apr-13,27-Apr-13,27-Apr-13,1569 S COLORADO BLVD,3157183,1676049,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
2015222053,23-Apr-15,23-Apr-15,23-Apr-15,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2399,THEFT - OTHER,Larceny,"INDUSTRY",mar-lee
201348828,30-Jan-13,30-Jan-13,30-Jan-13,20372 E 40TH PL,3210589,1706672,5,513,2308,THEFT - FROM BLDG,Larceny,"NON-INDUSTRY",gateway-green-valley-ranch
2013556880,16-Nov-13,16-Nov-13,18-Nov-13,1828 E 36TH AVE,3150379,1704606,2,211,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",cole
2012306260,10-Jul-12,,10-Jul-12,5702 E COLFAX AVE,3162682,1694930,2,222,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montclair
2012391274,25-Aug-12,,25-Aug-12,1200 BLOCK S LOWELL BLVD,3131049,1678005,4,421,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",mar-lee
2012229609,28-May-12,28-May-12,29-May-12,2150 S LIPAN ST,3140274,1672075,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",college-view-south-platte
2016744261,20-Nov-16,20-Nov-16,20-Nov-16,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012339216,28-Jul-12,28-Jul-12,28-Jul-12,2640 E 43RD AVE,3153008,1708076,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016193914,29-Mar-16,29-Mar-16,29-Mar-16,4012 W 38TH AVE,3129427,1705450,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-highland
2015664238,12-Nov-15,13-Nov-15,13-Nov-15,1498 N IVANHOE ST,3162683,1694921,2,222,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montclair
2015104173,22-Feb-15,23-Feb-15,23-Feb-15,800 PARK AVEW,3144849,1699351,6,621,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2014244236,14-May-14,14-May-14,14-May-14,4125 N ELATI ST,3142294,1706924,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2013421781,3-Sep-13,3-Sep-13,4-Sep-13,1285 S BANNOCK ST,3143361,1677790,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2012109053,17-Mar-12,17-Mar-12,17-Mar-12,3460 W 32ND AVE,3131090,1702734,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-highland
2014177576,8-Apr-14,9-Apr-14,9-Apr-14,527 E MISSISSIPPI AVE,3145981,1679128,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
2013486500,9-Oct-13,9-Oct-13,9-Oct-13,4945 N PEARL ST,3146045,1711810,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2013397236,22-Aug-13,22-Aug-13,22-Aug-13,4960 N JACKSON ST,3156636,1711977,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012128156,27-Mar-12,29-Mar-12,29-Mar-12,2999 S MADISON ST,3155760,1666841,3,313,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",wellshire
2015621687,24-Oct-15,24-Oct-15,24-Oct-15,4550 S KIPLING ST,3110151,1655944,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",marston
20146010214,28-Oct-14,28-Oct-14,28-Oct-14,536 N INCA ST,3141416,1689339,3,311,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",baker
20126005263,13-Jul-12,13-Jul-12,16-Jul-12,2635 WELTON ST,3146524,1700038,2,211,2399,THEFT - OTHER,Larceny,"INDUSTRY",five-points
2015720013,11-Dec-15,,11-Dec-15,1331 19TH ST,3142159,1699423,6,612,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",union-station
2012569750,8-Dec-12,8-Dec-12,9-Dec-12,1705 N FEDERAL BLVD,3133375,1696309,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-colfax
2013625309,29-Dec-13,,29-Dec-13,970 N LINCOLN ST,3144639,1691795,6,623,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",capitol-hill
2014531764,7-Oct-14,7-Oct-14,7-Oct-14,4850 N JACKSON ST,3156736,1711264,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012491723,22-Oct-12,22-Oct-12,22-Oct-12,1005 N FEDERAL BLVD,3133440,1692262,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",villa-park
2012121036,24-Mar-12,,24-Mar-12,1499 N BROADWAY ST,3144130,1694794,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",civic-center
